58.19,-133.83,850,1001
59.74,-151.25,1320,1003
37.61,-105.37,10650,1005
40.36,-116.86,7400,1006
46.91,-110.85,7410,1008
46.93,-110.9,6550,1009
42.64,-120.95,6180,1010
48.82,-121.93,4970,1011
46.16,-122.18,4440,1012
41.79,-111.55,7406,1013
39.8,-106.03,8940,1014
41.4,-107.26,7850,1015
44.79,-116.09,4890,1016
36.03,-106.81,9306,1017
40.35,-106.38,10960,1030
40.4,-105.96,10280,1031
40.71,-106.01,9020,1032
40.79,-106.6,9340,1033
33.4,-105.79,10280,1034
61.38,-149,2100,1035
40.28,-111.61,7774,1039
39.6,-106.54,9480,1040
39.6,-106.51,8500,1041
40.2,-105.6,9560,1042
48.86,-118.4,4680,1043
43.23,-122.43,3240,1044
41.23,-105.38,8330,1045
41.24,-106.23,9574,1046
41.07,-106.94,8915,1047
33.01,-107.87,9240,1048
38.68,-119.96,8017,1049
38.84,-119.89,8557,1050
38.72,-119.89,8129,1051
38.4,-119.54,9313,1052
48.72,-116.46,3520,1053
40.99,-111.82,6779,1054
61.19,-145.65,1750,1055
41.36,-111.49,8215,1056
38.88,-105.07,11460,1057
37.47,-106.54,11620,1058
38.16,-106.6,10020,1059
37.5,-108.11,10720,1060
40.06,-107.01,9080,1061
59.86,-151.32,1653,1062
37.5,-113.94,6763,1065
37.4,-113.46,8322,1066
47.16,-121.42,4640,1068
47.2,-121.78,3900,1069
61.11,-149.67,2080,1070
60.55,-145.75,1405,1073
42.41,-121.68,6830,1077
42.79,-121.98,5400,1078
45.98,-117.95,5580,1079
48.93,-121.2,5830,1080
47.86,-117.04,4210,1081
43.78,-110.93,9260,1082
36.13,-105.53,8600,1083
45.25,-123.28,420,1084
46.87,-121.53,5240,1085
62.63,-150.78,850,1089
61.79,-149.28,3550,1091
60.19,-149.62,400,1092
62.07,-142.05,3320,1093
61.35,-142.71,1610,1096
39.68,-110.43,8736,1097
41.86,-111.51,8270,1098
38.07,-112.17,9749,1099
38.7,-106.37,10540,1100
39.26,-106.63,10110,1101
38.29,-105.85,10720,1102
60.96,-149.09,1540,1103
46.1,-121.96,2140,1104
45.5,-110.08,6335,1105
46.48,-110.71,7600,1106
47.71,-123.46,4870,1107
45.9,-122.22,2500,1109
36.25,-115.63,7860,1110
36.32,-115.7,8890,1111
36.31,-115.68,8626,1112
41.89,-111.57,6332,1113
41.92,-111.47,7705,1114
41.97,-111.6,7250,1115
40.55,-110.35,8464,1116
40.84,-110.01,10235,1117
41.22,-111.36,6082,1118
41.06,-106.71,9820,1119
39.86,-106.42,10520,1120
35.27,-111.74,7350,1121
40.58,-105.63,9380,1122
40.51,-105.77,9980,1123
37.97,-106.56,11140,1124
34.97,-111.51,8500,1125
33.9,-109.16,8500,1127
38.29,-106.37,11530,1128
45.99,-120.81,5360,1129
43.67,-109.38,8400,1130
44.54,-107.18,8870,1131
44.35,-107.01,8720,1132
42.71,-109.41,9360,1133
42.58,-109.09,9000,1134
40.98,-110.85,8000,1135
41.32,-116.34,7700,1136
39.45,-115.98,7890,1137
36.18,-108.95,9050,1138
35.26,-112.06,7100,1139
38.99,-106.75,10640,1141
46.49,-115.8,3080,1142
36.33,-109.06,9200,1143
47.98,-114.35,5650,1144
41.25,-111.41,7220,1145
39.35,-112.33,7850,1146
39.01,-114.31,10060,1147
37.7,-112.65,8350,1148
38.5,-111.77,8798,1149
39.56,-114.63,7775,1150
41.92,-113.41,8964,1151
39.16,-114.61,10578,1152
37.87,-109.45,8924,1153
37.68,-112.86,10039,1154
39.46,-114.65,7537,1155
38.5,-112.01,9228,1156
42.22,-122.37,4580,1158
48.95,-118.99,5360,1159
37.52,-107.32,10740,1160
40.89,-105.66,8920,1161
40.96,-110.58,8869,1162
40.88,-110.54,9360,1163
44.33,-122.09,4720,1166
44.3,-122.04,3270,1167
36.58,-105.46,11057,1168
36.79,-105.24,10100,1169
36.41,-105.33,9350,1170
48.07,-120.85,2930,1171
36.86,-106.23,9100,1172
64.85,-147.8,450,1174
67.93,-162.28,310,1175
66.92,-151.53,640,1182
38.79,-111.69,8396,1184
37.79,-108.18,11580,1185
39.87,-105.87,11150,1186
40.04,-105.75,10620,1187
37.88,-107.36,11100,1188
64.79,-141.23,1050,1189
40.84,-110.66,9632,1192
41.49,-119,7615,1194
40.88,-117.59,6616,1195
41.38,-106.35,10500,1196
37.75,-112.78,8692,1197
34.86,-111.61,6393,1212
40.46,-112.25,6520,1214
38.48,-109.29,8783,1215
39.61,-111.3,9652,1216
39.5,-111.73,7206,1217
39.32,-111.49,8801,1221
39.3,-111.45,9858,1222
39.3,-111.45,9858,1222
40.19,-111.36,7377,1223
39.14,-111.51,9524,1224
40.67,-111.22,8532,1225
39.24,-111.52,8787,1226
39.42,-111.25,8596,1227
39.13,-111.35,9327,1228
45.99,-120.68,3960,1231
39.66,-110.38,8207,1236
39.25,-119.88,6493,1242
40.86,-115.22,6555,1243
40.86,-115.12,7760,1244
39.74,-113.98,9122,1247
37.6,-112.92,8050,1248
38.05,-111.34,10018,1249
40.14,-105.59,9620,1251
36.07,-105.63,10664,1254
48.19,-118.46,4390,1256
46.64,-121.83,3770,1257
41.99,-120.72,5680,1258
48.59,-119.87,4470,1259
38.08,-110.77,9410,1261
41.58,-115.93,6798,1262
46.32,-121.94,4440,1263
60.98,-153.92,1275,1266
61.75,-150.89,160,1267
63.2,-145.63,3000,1268
43.29,-116.85,5600,2029
41.24,-120.79,6190,301
45.21,-117.19,7400,302
37.33,-105.07,10000,303
45.19,-119.25,5770,304
43.76,-115.24,7580,306
48.13,-113.02,6900,307
34.46,-111.41,7300,308
44.8,-107.84,9380,309
33.98,-109.5,9125,310
48.57,-115.45,5600,311
44.3,-115.23,7040,312
46.1,-113.13,8250,313
43.95,-110.45,7060,314
45.8,-112.52,7180,315
36.51,-106.32,9300,316
41.05,-107.27,7440,317
44.47,-112.98,8850,318
44.95,-116.14,5350,319
43.74,-113.94,7900,320
41.83,-115.45,8040,321
40.31,-105.64,9500,322
48.31,-116.07,5400,323
44.61,-116.98,6180,324
43.89,-107.06,8200,325
44.94,-109.57,9360,326
37.71,-107.51,11600,327
44.95,-111.36,7850,328
39.14,-111.56,7990,329
40.61,-111.1,8280,330
45.15,-118.22,5150,331
41.38,-111.94,7689,332
41.38,-111.92,5972,333
39.32,-114.62,9377,334
39.8,-105.78,11300,335
41.76,-115.69,6898,336
39.29,-117.11,8685,337
44.63,-115.79,6560,338
38.3,-112.36,10349,339
39.46,-119.94,8235,340
42.05,-122.85,6050,341
42.65,-109.26,9080,342
42.08,-123.34,5130,343
42.41,-122.27,5280,344
39.76,-107.36,10880,345
47.68,-114,4920,346
44.51,-111.13,8170,347
38.68,-111.6,9414,348
46.41,-113.43,7210,349
44.38,-109.79,9780,350
45.43,-121.86,3650,351
47.35,-120.68,4240,352
42.96,-110.61,8650,353
44.11,-103.98,6890,354
45.17,-113.5,7600,355
38.61,-119.92,8067,356
44.25,-118.52,5870,357
44.68,-107.58,9350,358
42.16,-114.19,7500,359
46.56,-111.29,7950,360
44.83,-118.19,5850,361
45.36,-118.47,4530,362
45.27,-110.25,6670,363
38.51,-112.02,9853,364
45.89,-110.94,7320,365
40.6,-111.58,8766,366
41.36,-106.23,10240,367
40.58,-110.59,10574,368
39.09,-106.54,10600,369
45.04,-116.13,6250,370
39.13,-111.44,9409,371
41.75,-117.53,6930,373
41.68,-111.42,7987,374
46.81,-121.33,4610,375
48.69,-117.18,5000,376
44.79,-107.53,7880,377
39.88,-107.6,9400,378
43.7,-109.67,8750,379
38.89,-106.95,10160,380
45.88,-113.33,6430,381
43.27,-115.35,5710,382
37.81,-109.49,8858,383
44.72,-110.51,7870,384
44.96,-111.29,9000,385
37.65,-107.81,8880,386
37.66,-107.8,8920,387
43.59,-122.06,5100,388
42.73,-106.32,7900,389
37.66,-112.74,9607,390
41.58,-120.3,7030,391
40.85,-111.05,9171,392
40.89,-111.07,8208,393
36.96,-106.66,8400,394
43.23,-121.81,4850,395
40.77,-110.01,10499,396
45.1,-121.75,3400,398
39.87,-111.28,8975,399
39.89,-111.25,7837,400
45.19,-121.69,3810,401
44.4,-107.06,9860,402
45.02,-111.85,8600,403
43.28,-109.45,9630,405
42.53,-122.18,5940,406
45.19,-109.35,7850,407
40.39,-106.6,9160,408
38.42,-108.38,9400,409
46.47,-113.39,5600,410
46.76,-115.3,6280,411
40.21,-105.57,8600,412
47.06,-112.6,5200,413
47.08,-112.73,6950,414
39.49,-106.17,10550,415
33.8,-109.15,8400,416
47.02,-121.46,5800,418
42.65,-110.81,7670,419
47.28,-121.67,3200,420
45.19,-118.55,4830,422
44.29,-115.66,5400,423
44.44,-111.99,6900,424
46.56,-115.29,5960,425
40.17,-107.06,9100,426
46.79,-109.51,6050,427
39.33,-120.37,6894,428
37.21,-105.2,10500,430
37.02,-106.45,10040,431
40.36,-111.09,7915,432
46.18,-113.85,5780,433
44.52,-122.09,3690,434
40.3,-111.26,8008,435
45.17,-113.58,8945,436
46.79,-110.68,6450,437
40.81,-105.77,10220,438
44.54,-115.56,6860,439
44.45,-119.93,5850,440
43.19,-122.14,5280,442
39.56,-115.84,8017,443
39.05,-111.47,9228,444
41.97,-118.19,6260,445
41.99,-120.18,7360,446
44.79,-112.06,7800,448
41.3,-107.15,8880,449
43.6,-114.67,8420,450
44.57,-107.3,8880,451
38.21,-111.48,9799,452
41.66,-115.32,7285,454
41.41,-111.54,8302,455
40.53,-106.78,8400,457
48.06,-112.76,5750,458
43.13,-110.2,7930,460
39.31,-109.53,8302,461
38.55,-119.8,8661,462
38.85,-120.08,7653,463
44.87,-118.11,5510,464
37.79,-108.02,10000,465
46.84,-116.12,5690,466
40.85,-106.97,8700,467
43.01,-109.76,9400,468
48.43,-113.94,4350,469
45.56,-118.45,3800,470
42.36,-111.56,7390,471
44.65,-109.78,9200,472
38.93,-120.05,6242,473
40.97,-111.81,7902,474
38.77,-111.68,9623,475
41.82,-116.1,7031,476
42.71,-118.63,7660,477
47.54,-121.09,3430,478
42.38,-122.35,4660,479
45.06,-109.94,9100,480
40.72,-110.47,10943,481
48.8,-113.86,6300,482
42.44,-122.23,5970,483
42.05,-111.6,8140,484
39.38,-106.2,11400,485
33.74,-108.95,8000,486
46.44,-112.19,6480,487
35.07,-111.84,7200,488
43.88,-114.67,7470,489
43.87,-114.71,8780,490
36.19,-105.56,9800,491
43.61,-113.93,6560,492
42.41,-111.17,6930,493
44.76,-118.31,5410,494
38.8,-111.68,7944,495
43.95,-115.27,5690,496
43.34,-110.43,6770,497
41.67,-117.57,8503,498
44.13,-110.83,7265,499
48.91,-114.77,4300,500
43.47,-107.24,8550,501
46.55,-121.17,5920,502
40.38,-115.53,8185,503
45.62,-121.7,3310,504
39.65,-105.87,11100,505
43.39,-110.13,8750,506
47.28,-120.49,5390,507
38.85,-119.94,7742,508
42.15,-110.68,7840,509
48.31,-114.84,5035,510
33.65,-109.31,9020,511
44.26,-106.98,8360,512
40.74,-110.62,10885,513
37.49,-112.58,7792,514
48.72,-120.66,6490,515
48.97,-115.95,6450,516
40.8,-110.88,9130,517
38.92,-119.92,8534,518
34.31,-110.75,7640,519
46.48,-115.63,5810,520
40.95,-110.48,9500,521
40.91,-109.96,9122,522
45.7,-118.11,4920,523
44.02,-113.47,8000,524
42.87,-109.09,10100,525
44.42,-121.86,4790,526
40.94,-115.1,8163,527
40.92,-110.19,9168,528
43.67,-122.57,4930,529
46.98,-115.03,6050,530
39.36,-106.06,11400,531
36.72,-106.26,10000,532
41.31,-111.45,8199,533
42.32,-113.62,7980,534
47.53,-115.78,4250,535
43.71,-114.16,7620,537
37.93,-107.68,9800,538
39.45,-120.29,6980,539
39.49,-120.28,6436,540
39.43,-120.31,8338,541
39.08,-106.61,10600,542
39.89,-110.75,9171,543
42.3,-110.68,9425,544
43.8,-121.95,5540,545
44.42,-111.39,6290,546
39.29,-106.55,10400,547
41.55,-116.01,7377,548
44.05,-115.44,7070,550
40.53,-105.89,10120,551
44.39,-122.17,3520,552
46.15,-122.15,3440,553
42.27,-110.81,8180,554
43.25,-110.02,7740,555
39.32,-106.61,9600,556
38.48,-112.39,9101,557
42.72,-123.2,4340,558
40.72,-109.54,8728,559
43.86,-109.32,9550,560
37.53,-113.05,9263,561
47.43,-113.78,4750,562
44.21,-118.64,5240,563
39.94,-105.59,9700,564
40.41,-105.82,10700,565
40.6,-110.43,10128,566
44.59,-111.82,7400,568
41.52,-117.63,6395,569
42.44,-105.86,8375,571
38.48,-109.27,9578,572
41.78,-116.03,6682,573
38.28,-119.61,9604,574
38.3,-119.55,7198,575
44.99,-113.44,8100,576
44.21,-110.67,7850,577
45.5,-110.97,6860,578
40.86,-110.8,9133,579
37.38,-106.55,11000,580
41.41,-111.83,6548,582
37.49,-113.85,6065,583
44.61,-122.23,4020,584
43.5,-109.75,9370,585
37.8,-107.92,10200,586
38.44,-119.37,9249,587
46.63,-114.58,5240,588
37.89,-108.2,9600,589
45.27,-111.43,8880,590
46.27,-121.96,3930,591
37.51,-113.4,7982,592
37.49,-112.51,7465,593
47.46,-115.71,5190,594
33.36,-107.83,8500,595
40.84,-111.71,8161,596
43.17,-110.14,8240,597
46.36,-121.08,5120,599
47.07,-115.96,6110,600
43.82,-114.26,7900,601
39.67,-105.9,11400,602
45.51,-111.92,7900,603
46.88,-113.32,4680,604
45.27,-118.85,4970,605
48.2,-120.92,5980,606
40.08,-106.67,8880,607
45.11,-119.5,5150,608
44.59,-111.12,7750,609
42.18,-114.29,6880,610
39.68,-111.32,8709,612
48.8,-113.67,4900,613
44.59,-121.97,2590,614
39.16,-119.9,7884,615
44.3,-109.24,8760,616
33.92,-109.46,9200,617
39.13,-107.29,9500,618
44.21,-121.87,4770,619
44.44,-113.32,9150,620
38.3,-112.44,8705,621
39.06,-108.06,10000,622
47.15,-116.27,4510,623
37.62,-107.03,11250,624
43.63,-107.18,7760,625
37.57,-112.84,9827,626
44.47,-114.49,8800,627
40.66,-111.64,8963,628
37.85,-107.73,10040,629
40.49,-112.61,8295,631
37.75,-107.69,10500,632
38.67,-119.61,8306,633
41.47,-111.5,8932,634
45.22,-110.24,8850,635
44.41,-113.4,7440,636
43.93,-115.67,6100,637
45.67,-113.95,6200,638
44.84,-114.27,7600,639
34.94,-111.52,7500,640
46.91,-121.48,5410,642
40.61,-109.89,9553,643
48.36,-119.08,5010,644
48.06,-116.23,5260,645
47.68,-113.96,6780,646
45.27,-117.69,5760,647
47.76,-123.03,3960,648
47.92,-112.82,6400,649
45.7,-115.23,6320,650
45.32,-121.72,5370,651
39.32,-119.89,8801,652
45.27,-117.17,7910,653
42.6,-116.56,5730,654
45.25,-121.74,4070,655
45.41,-112.96,8300,656
46.87,-113.28,6250,657
39.3,-106.61,8700,658
43.51,-121.98,4910,660
43.11,-109.95,8340,661
45.73,-114.48,5650,662
40.04,-105.54,9910,663
48.16,-113.95,6040,664
36.99,-105.26,10600,665
45.55,-122,3060,666
47.27,-113.76,6330,667
41.33,-106.38,10130,668
39.08,-107.14,9200,669
45.01,-110.01,7350,670
44.43,-120.33,5430,671
47.37,-121.44,4030,672
41.15,-106.97,10000,673
39.09,-107.63,9840,675
43.66,-109.01,8975,676
42.26,-112.13,6740,677
46.78,-121.75,5130,679
38.82,-106.59,9600,680
48.44,-120.92,4600,681
39.05,-107.87,9960,682
44.73,-109.91,9400,683
40.76,-111.63,7585,684
39.93,-111.63,8044,686
45.04,-121.93,3420,687
40.4,-105.85,9030,688
43.52,-110.91,8200,689
46.58,-111.27,6650,690
39.01,-111.58,9020,691
46.62,-121.39,5800,692
48.3,-113.33,5930,693
38.88,-112.25,8734,694
43.57,-111.21,6720,695
45.42,-110.09,8830,696
38.51,-119.63,7736,697
41.87,-115.25,8360,698
47.99,-120.57,3590,699
46.11,-110.47,6500,700
38.49,-106.34,10760,701
46.35,-121.51,4510,702
44.16,-107.13,9480,703
43.51,-115.57,4800,704
34.37,-111.01,7930,705
42.32,-120.83,5720,706
47.88,-117.09,4700,707
35.92,-106.39,9500,708
40.37,-106.74,9400,709
43.66,-122.21,2680,710
48.52,-120.74,4890,711
45.46,-121.7,4410,712
37.89,-107.71,11200,713
39.45,-111.27,8988,714
36.7,-105.34,9850,715
42.57,-106.09,8400,716
40.11,-107.29,10340,717
40.88,-106.05,9700,718
43.9,-122.03,4950,719
40.55,-110.69,7886,720
44.01,-118.84,5290,721
46.36,-112.26,8000,722
40.44,-112.24,8704,723
39,-120.13,7619,724
46.09,-110.43,8100,725
45.54,-123.37,3110,726
45.69,-113.97,7940,727
48.66,-119.84,4460,728
43.61,-122.12,4220,729
42.51,-110.91,7640,730
41.46,-106.28,10050,731
41.11,-107.17,8150,732
44.44,-121.95,3740,733
47.38,-121.06,4340,734
46.47,-114.63,6190,735
45,-117.17,5400,736
39.02,-107.05,10700,737
48.37,-116.64,6090,738
48.37,-116.64,6090,738
37.65,-108.01,9100,739
45.19,-115.97,6540,740
42.52,-111.96,7850,741
39.31,-111.43,9904,742
45.53,-123.3,2060,743
36,-106.83,8600,744
42.7,-122.14,5700,745
41.74,-115.47,7350,746
46.57,-115.74,4600,747
46.19,-122.25,3990,748
43.21,-111.69,6650,749
44.5,-107.43,9580,751
46.95,-116.34,3200,752
44.98,-111.95,7000,753
45.4,-110.96,8100,754
32.92,-108.15,8360,755
42.96,-121.18,5740,756
33.37,-108.71,9000,757
42.75,-118.69,6990,759
46.24,-113.77,7250,760
42.56,-111.3,7225,761
37.99,-107.2,11560,762
40.79,-111.12,7631,763
44.13,-110.67,6920,764
42.49,-110.53,8060,765
43.95,-119.54,6230,767
43.48,-114.83,5740,769
42.95,-111.36,6800,770
38.31,-119.6,8770,771
41.33,-106.5,8440,772
37.97,-105.54,10800,773
42.76,-116.9,6500,774
42.57,-108.84,9040,775
46.18,-121.93,3400,776
46.26,-122.18,3520,777
38.67,-119.82,6063,778
42.53,-110.66,9000,779
37.7,-107.78,10660,780
46.78,-110.62,8100,781
44.77,-116.25,6240,782
47.18,-114.33,6150,783
39.19,-120.26,8013,784
43.03,-109.17,8620,786
48.91,-114.86,6030,787
47.27,-121.34,3850,788
44.26,-119.02,5250,789
40.91,-110.5,10158,790
47.75,-121.09,3950,791
43.86,-114.21,7430,792
40.23,-105.92,8720,793
42.13,-120.84,5770,794
40.16,-111.21,8123,795
37.48,-107.63,11200,797
44.72,-107.4,8880,798
42.7,-120.8,7080,800
43.45,-122.14,5610,801
39.72,-106.16,9400,802
47.56,-115.82,5540,803
46.09,-121.76,4290,804
43.63,-113.97,7640,805
44.48,-110.16,8420,806
44.46,-110.14,7120,807
39.17,-120.15,6797,809
42.69,-121.43,5030,810
41.23,-116.03,6325,811
45.08,-117.55,5740,812
44.79,-111.71,8000,813
40.62,-111.53,9230,814
44.14,-121.64,5690,815
44.37,-110.58,7980,816
48.53,-120.99,4320,817
44.81,-107.41,6870,818
44.03,-109.18,7950,819
40.43,-111.62,8140,820
44.66,-118.43,5150,821
43.75,-110.06,9580,822
41.9,-111.63,8474,823
46.12,-117.85,5530,824
40.54,-106.68,10500,825
42.7,-108.9,8700,826
40,-107.24,9700,827
40.68,-110.95,9992,828
37.35,-105.23,10860,829
43.63,-115.44,7770,830
42.76,-110.59,8500,831
47.23,-120.29,5480,832
40.74,-109.67,9518,833
39.3,-120.18,6509,834
46.14,-114.45,5600,835
46.14,-114.51,6400,836
44.15,-110.22,9240,837
40.03,-105.58,10300,838
37.72,-107.26,9400,839
37.49,-106.84,10200,840
47.29,-120.37,4330,841
39.62,-106.38,10300,842
37.49,-107.51,10880,843
39.94,-112.41,7401,844
43.8,-114.85,8960,845
38.07,-119.23,9445,846
47.92,-112.79,5600,847
39.14,-120.22,6745,848
39.13,-114.96,9200,849
46.27,-113.16,7800,850
41.16,-106.93,9250,852
37.58,-112.9,9203,853
35.78,-105.54,11120,854
45.07,-116.45,5560,855
37.21,-105.12,10220,857
44.61,-111.15,6800,858
41,-106.91,8950,859
44.53,-111.41,7710,860
35.14,-112.15,7180,861
45.05,-109.91,8700,862
46.64,-121.38,4440,863
39.96,-110.99,8641,864
0,0,0,0
